pistacia chinensis,"Pistacia chinensis (English: Chinese pistache; Chinese: 黄连木; pinyin: huángliánmù) is a small to medium-sized tree in the genus Pistacia in the cashew family, Anacardiaceae, native to central and western China. It is hardy, can withstand harsh conditions and poor quality soils, and grows up to 20 m. The leaves are deciduous, alternate, pinnate, 20-25 cm long, with 10 or 12 leaflets, the terminal leaflet usually absent. The flowers are produced in panicles 15-20 cm long at the ends of the branches; it is dioecious, with separate male and female plants. The fruit is a small red drupe, turning blue when ripe, containing a single seed. This species is planted as a street tree in temperate areas worldwide due to its attractive fruit and autumn foliage.",http://en.wikipedia.org/wiki/Pistacia_chinensis
jubaea chilensis,"Jubaea chilensis (Chilean Wine Palm) is the sole extant species in the genus Jubaea in the palm family Arecaceae. It is native to southwestern South America, where it is endemic to a small area of central Chile, between 32°S and 35°S in southern Coquimbo, Valparaíso, Santiago, O'Higgins and northern Maule regions. It was long assumed that the extinct palm tree of Easter Island belonged to this genus too, but it is distinct and now placed in its own genus, Paschalococos.

It is a palm reaching heights of 25 metres (82 ft) with a trunk up to 1.3 metres (4.3 ft) in diameter at the base, often thicker higher up, and with smooth bark. The 3–5-metre (9.8–16.4 ft) leaves are pinnate. The largest individual specimen of indoor plant in the world is the Jubaea chilensis at Kew Gardens, England.",http://en.wikipedia.org/wiki/Jubaea
juniperus brevifolia,"Juniperus brevifolia (Azores Juniper) is a species of juniper, endemic to the Azores (on Corvo, Faial, Flores, Pico, Santa Maria, São Jorge, São Miguel, and Terceira), where it occurs at altitudes of 240-800 m, rarely up to 1,500 m. It is closely related to Juniperus oxycedrus (Prickly Juniper) of the Mediterranean region and Juniperus cedrus (Canary Islands Juniper) of the Canary Islands. It is threatened by habitat loss.
It is a shrub or small tree growing to a height of 6 m and a trunk diameter up to 50 cm. The leaves are evergreen, needle-like, in whorls of three, glaucous green, 4-10 mm long and 1-3 mm broad, with a double white stomatal band (split by a green midrib) on the inner surface. It is dioecious, with separate male and female plants. The seed cones are berry-like, green ripening in 18 months to orange-red with a variable pink waxy coating; they are spherical, 6-9 mm diameter, and have three or six fused scales in one or two whorls of three, the three larger scales each with a single seed. The seeds are dispersed when birds eat the cones, digesting the fleshy scales and passing the hard seeds in their droppings. The male cones are yellow, 2-3 mm long, and fall soon after shedding their pollen in early spring.
It is endangered in its native range due to a combination of historical felling for the valuable wood and competition from invasive introduced plants.",http://en.wikipedia.org/wiki/Juniperus_brevifolia
pyrus calleryana bradford,"Pyrus calleryana, the Callery pear, is a species of pear native to China and Vietnam, in the family Rosaceae. It is a deciduous tree growing to 15 to 20 m (49 to 66 ft) tall, often with a conic to rounded crown. The leaves are oval, 4 to 7 cm (1.6 to 2.8 in) long, glossy dark green above, and slightly paler below. The white, five-petaled flowers are about 2 to 3 cm (0.79 to 1.18 in) in diameter. They are produced abundantly in early spring, before the leaves expand fully.
The fruits of the Callery pear are small (less than one cm in diameter), and hard, almost woody, until softened by frost, after which they are readily taken by birds, which disperse the seeds in their droppings. In summer, the foliage is dark green and very smooth, and in autumn the leaves commonly turn brilliant colors, ranging from yellow and orange to more commonly red, pink, purple, and bronze. Sometimes, several of these fall colors may be present on an individual leaf. However, since the color often develops very late in fall, the leaves may be killed by a hard frost before full color can develop.
Callery pears are remarkably resistant to sicknesses or blight; they are more often killed by storms or high winds than by sickness. Some cultivars, such as 'Bradford', are particularly susceptible to storm damage.
The species is named after the Italian-French sinologue Joseph-Marie Callery (1810–1862) who sent specimens of the tree to Europe from China.

",http://en.wikipedia.org/wiki/Pyrus_calleryana
dracaena draco,"Not to be confused with Dracaena cinnabari, the Dragon Blood Tree native to Socotra (an island near Yemen).
Dracaena draco, the Canary Islands dragon tree or drago, is a subtropical tree-like plant in the genus Dracaena, native to the Canary Islands, Cape Verde, Madeira, and locally in western Morocco, and introduced to the Azores. It is the natural symbol of the island of Tenerife, together with the Blue Chaffinch.",http://en.wikipedia.org/wiki/Dracaena_draco
eucalyptus fibrosa,"Eucalyptus fibrosa, commonly known as the Red Ironbark or Broad-leaved Red Ironbark, is a type of Ironbark tree found in eastern Australia, mainly in Queensland and New South Wales. This plant is in family Myrtaceae.
It was originally described by Victorian state botanist Ferdinand von Mueller in 1859 from a collection from the Brisbane River. Two subspecies are recognised -
Eucalyptus fibrosa nubila - Blue-leaved ironbark.
Eucalyptus fibrosa fibrosa.
The tree grows to a height of about 35 meters (115 feet) and a spread of around 10 m (33 ft) The trunk has deeply furrowed dark gray bark. The alternately arranged lanceolate leaves are dark grey-green and broader than other ironbarks, measuring 12–18 cm (4.7–7.1 in) long and 2.5–5 cm (0.98–1.97 in) wide. They are on petioles 1.5–2.7 cm (0.59–1.06 in) long. The flowers are creamy white. The dense, strong wood is valued for lumber. The sap, locally called ""kino,"" was used by natives to keep fish lines from fraying and by the early settlers for ink.

Eucalyptus fibrosa is found in Queensland and New South Wales south to Moruya and extending west to the Central Tablelands, North Western Slopes, and Central Western Slopes. It grows in sclerophyll forest on clay soils.
Cultivars are available for planting. It is a bird attracting plant in gardens and parks,

",http://en.wikipedia.org/wiki/Eucalyptus_fibrosa
hakea petiolaris,"Hakea petiolaris, commonly known as the Sea-urchin Hakea, is a shrub or small tree which is endemic to the south west of Western Australia in a range between Wongan Hills and Hyden usually associated with granite outcrops and hills.",http://en.wikipedia.org/wiki/Hakea_petiolaris
cedrus deodara,"Cedrus deodara (deodar cedar, Himalayan cedar, or deodar; Sanskrit देवदारु devadāru, Hindi: देवदार devadār, दारूक dāruk; Urdu: ديودار/دیار deodār; Chinese: 雪松 xuě sōng) is a species of cedar native to the western Himalayas in eastern Afghanistan, northern Pakistan (especially in Khyber Pakhtunkhwa and the regions of Azad Kashmir), north Republic of India (Jammu and Kashmir, Himachal Pradesh and Uttarakhand states), southwesternmost Tibet in (China) and western Nepal, occurring at 1,500–3,200 m (4,921–10,499 ft) altitude. It is a large evergreen coniferous tree reaching 40–50 m (131–164 ft) tall, exceptionally 60 m (197 ft) with a trunk up to 3 m (10 ft) in diameter. It has a conic crown with level branches and drooping branchlets.
The leaves are needle-like, mostly 2.5–5 cm (0.98–1.97 in) long, occasionally up to 7 cm (2.8 in) long, slender (1 mm (0.039 in) thick), borne singly on long shoots, and in dense clusters of 20–30 on short shoots; they vary from bright green to glaucous blue-green in colour. The female cones are barrel-shaped, 7–13 cm (2.8–5.1 in) long and 5–9 cm (2.0–3.5 in) broad, and disintegrate when mature (in 12 months) to release the winged seeds. The male cones are 4–6 cm (1.6–2.4 in) long, and shed their pollen in autumn.",http://en.wikipedia.org/wiki/Cedrus_deodara
acacia acinacea,"Acacia acinacea is a flowering shrub growing to 2m in height. It is native to Australia and lives for 15 years (on average). They are tolerant of drought and frost. It is also a species of wattle, and is commonly known as Wreath Wattle, Gold Dust Wattle or Round-leaf Wattle.
They are a hardy, free-flowering species with very specific soil requirements. The requirements are that the soil is well-drained and non-saline, although it can tolerate many different types.",http://en.wikipedia.org/wiki/Acacia_acinacea
fraxinus sp.,"Ulmus boissieri (Boiss.) Grudz., (Persian: نارون برگ‌ریز or نارون گل‌پشه‌ای‎), is a little-known species found in Iran, identified by Irina Grudzinskaya in 1977. The tree is endemic to the Zagros forests, with Quercus brantii, Celtis australis, Platanus orientalis, Fraxinus sp., and Cerasus mehaleb 
NB Richens treated U. boissieri as Ulmus minor.[1]",http://en.wikipedia.org/wiki/Ulmus_boissieri
acmena smithii,"Syzygium smithii (formerly Acmena smithii) is a summer flowering evergreen tree, belonging to the myrtle family Myrtaceae. It is commonly planted as shrubs or hedgerows. It features rough woody bark, cream and green smooth waxy leaves with flushes of pink new growth and white to maroon edible berries. It shares the common name ""Lilly Pilly"" with several other plants. Unpruned it will grow about 3–5 m (10–15 ft) tall in the garden.",http://en.wikipedia.org/wiki/Syzygium_smithii
